date,title,label,label_volatility,impact_type,impact_class,section,sentiment,title_len,num_words,clean_title,ticker
2021-02-08,Глава пресс-службы Сбербанка Иванова решила сменить работу,-1,0,trend,down,russia,0,58,5,глава пресс-служба решить сменить работа,SBER
2021-02-08,Глава пресс-службы Сбербанка Иванова решила сменить работу,-1,0,trend,down,russia,0,58,5,глава пресс-служба решить сменить работа,SBER
2021-02-09,"Сбербанк и ""Р-Фарм"" получили в ""Еаптеке"" по 45%",-1,0,trend,down,business,0,47,2,р-фарм получить,SBER
2021-02-09,Дмитрий Мазуров не смог оспорить более 125 млрд рублей долга перед Сбербанком,-1,0,trend,down,business,0,77,6,смочь оспорить более млрд рубль долг,SBER
2021-02-09,Лев Шлосберг обжалует штраф за предложение протестовать в гайд-парке,-1,0,trend,down,russia,-1,68,5,обжаловать штраф предложение протестовать гайд-парк,SBER
2021-02-09,"Сбербанк и ""Р-Фарм"" получили в ""Еаптеке"" по 45%",-1,0,trend,down,business,0,47,2,р-фарм получить,SBER
2021-02-09,Дмитрий Мазуров не смог оспорить более 125 млрд рублей долга перед Сбербанком,-1,0,trend,down,business,0,77,6,смочь оспорить более млрд рубль долг,SBER
2021-02-09,Лев Шлосберг обжалует штраф за предложение протестовать в гайд-парке,-1,0,trend,down,russia,-1,68,5,обжаловать штраф предложение протестовать гайд-парк,SBER
2021-02-15,"В ""Сбербанк онлайн"" встроят сервис по определению номеров мошенников",1,0,trend,up,russia,0,68,5,встроят сервис определение номер мошенник,SBER
2021-02-16,Выплаты правлению Сбербанка в 2020 году сократились на 6%,-1,0,trend,down,russia,0,57,5,выплата правление 2020 год сократиться,SBER
2021-02-16,Выплаты правлению Сбербанка в 2020 году сократились на 6%,-1,0,trend,down,russia,0,57,5,выплата правление 2020 год сократиться,SBER
2021-03-03,"Сегмент FoodTech&Mobility сгенерировал 10,4 млрд руб. отрицательной EBITDA для Сбера",0,1,"trend,volatility",neutral_vol,business,0,84,5,сегмент сгенерировать млрд руб отрицательный,SBER
2021-03-03,Греф не увидел влияния на бизнес Сбербанка от завершения программы льготной ипотеки,0,1,"trend,volatility",neutral_vol,business,0,83,7,увидеть влияние бизнес завершение программа льготный ипотека,SBER
2021-03-03,"Сегмент FoodTech&Mobility сгенерировал 10,4 млрд руб. отрицательной EBITDA для Сбера",0,1,"trend,volatility",neutral_vol,business,0,84,5,сегмент сгенерировать млрд руб отрицательный,SBER
2021-03-03,Греф не увидел влияния на бизнес Сбербанка от завершения программы льготной ипотеки,0,1,"trend,volatility",neutral_vol,business,0,83,7,увидеть влияние бизнес завершение программа льготный ипотека,SBER
2021-03-04,"Сбербанк консолидирует ""Центр речевых технологий"" Газпромбанка",-1,0,trend,down,business,0,62,4,консолидировать центр речевой технология,SBER
2021-03-10,Обвиняемая по делу о хищении 8 млрд руб. у Сбербанка отправлена под домашний арест,1,0,trend,up,russia,-1,82,8,обвинять дело хищение млрд руб отправить домашний арест,SBER
2021-03-15,"Сбербанк продлил прием заявок от желающих купить ""Евроцемент""",-1,0,trend,down,russia,0,61,5,продлить прием заявка желать купить,SBER
2021-03-15,"Сбербанк продлил прием заявок от желающих купить ""Евроцемент""",-1,0,trend,down,russia,0,61,5,продлить прием заявка желать купить,SBER
2021-03-16,Сбербанк учредил компанию для разработки софта под механизм tax free,-1,0,trend,down,business,0,68,5,учредить компания разработка софт механизм,SBER
2021-03-16,Сбербанк учредил компанию для разработки софта под механизм tax free,-1,0,trend,down,business,0,68,5,учредить компания разработка софт механизм,SBER
2021-03-16,Сбербанк учредил компанию для разработки софта под механизм tax free,-1,0,trend,down,business,0,68,5,учредить компания разработка софт механизм,SBER
2021-03-24,Сбербанк планирует получить годовую прибыль от использования ИИ в 80-85 млрд рублей,-1,0,trend,down,business,1,83,7,планировать получить годовой прибыль использование млрд рубль,SBER
2021-03-24,Сбербанк планирует получить годовую прибыль от использования ИИ в 80-85 млрд рублей,-1,0,trend,down,business,1,83,7,планировать получить годовой прибыль использование млрд рубль,SBER
2021-03-29,Сбербанк получил 44% Fortenova после консолидации этой группой словенского ритейлера Mercator,-1,0,trend,down,business,0,93,5,получить консолидация группа словенский ретейлер,SBER
2021-03-29,Сбербанк закроет сделку по покупке доли Goods.ru во II квартале,-1,0,trend,down,business,0,63,8,закрыть сделка покупка доля goods ru ii квартал,SBER
2021-03-29,"Сбербанк и Mail.ru Group запросили неформальное разрешение властей на ""развод""",-1,0,trend,down,business,0,78,5,запросить неформальный разрешение власть развод,SBER
2021-03-29,Сбербанк получил 44% Fortenova после консолидации этой группой словенского ритейлера Mercator,-1,0,trend,down,business,0,93,5,получить консолидация группа словенский ретейлер,SBER
2021-03-29,Сбербанк закроет сделку по покупке доли Goods.ru во II квартале,-1,0,trend,down,business,0,63,8,закрыть сделка покупка доля goods ru ii квартал,SBER
2021-03-29,"Сбербанк и Mail.ru Group запросили неформальное разрешение властей на ""развод""",-1,0,trend,down,business,0,78,5,запросить неформальный разрешение власть развод,SBER
2021-03-29,"Ozon вывел из залога ключевые компании группы, погасив кредит Сбербанка",-1,0,trend,down,business,0,71,7,вывести залог ключевой компания группа погасить кредит,SBER
2021-03-29,"Ozon вывел из залога ключевые компании группы, погасив кредит Сбербанка",-1,0,trend,down,business,0,71,7,вывести залог ключевой компания группа погасить кредит,SBER
2021-04-01,"Сбербанк подведет итоги продажи ""Евроцемента"" после согласования сделки ФАС",1,0,trend,up,russia,0,75,5,подвести итог продажа согласование сделка,SBER
2021-04-05,"Суд удовлетворил иск Сбербанка к заводу ""Евроцемента"" на 5,4 млрд рублей",-1,0,trend,down,russia,0,72,7,суд удовлетворить иск завод евроцемент млрд рубль,SBER
2021-04-19,Сбербанк купит аудиостриминговый сервис Muzlab,1,0,trend,up,russia,0,46,3,купить аудиостриминговый сервис,SBER
2021-04-19,Сбербанк купит аудиостриминговый сервис Muzlab,1,0,trend,up,russia,0,46,3,купить аудиостриминговый сервис,SBER
2021-04-19,"ВЭБ, Сбербанк и Открытие выделят 100 млрд рублей на строительство завода в Выксе",1,0,trend,up,russia,0,80,5,выделить млрд рубль строительство завод,SBER
2021-04-19,"ВЭБ, Сбербанк и Открытие выделят 100 млрд рублей на строительство завода в Выксе",1,0,trend,up,russia,0,80,5,выделить млрд рубль строительство завод,SBER
2021-04-27,"ВЭБ, Сбербанк, ГПБ и ""Открытие"" предоставят €3,1 млрд для ""Арктик СПГ 2""",-1,0,trend,down,business,0,72,3,открытие предоставить млрд,SBER
2021-04-27,"ВЭБ, Сбербанк, ГПБ и ""Открытие"" предоставят €3,1 млрд для ""Арктик СПГ 2""",-1,0,trend,down,business,0,72,3,открытие предоставить млрд,SBER
2021-04-28,Сбербанк повысил прогнозы по росту кредитов и депозитов на 2021 год,0,0,trend,neutral,russia,0,67,7,повысить прогноз рост кредит депозит 2021 год,SBER
2021-05-05,"Сбербанк с 7 мая повысит ставки по ипотеке на 0,4 процентного пункта",1,0,trend,up,business,0,68,7,7 май повысить ставка ипотека процентный пункт,SBER
2021-05-05,"Сбербанк с 7 мая повысит ставки по ипотеке на 0,4 процентного пункта",1,0,trend,up,business,0,68,7,7 май повысить ставка ипотека процентный пункт,SBER
2021-05-17,"Сбербанк, ВЭБ.РФ и РФПИ получат по 25% в издательстве ""Просвещение""",0,0,trend,neutral,russia,0,67,3,получить издательство просвещение,SBER
2021-05-17,Сбербанк намерен участвовать в создании системы углеродных квот,0,0,trend,neutral,business,0,63,6,намеренный участвовать создание система углеродный квота,SBER
2021-05-17,"Сбербанк, ВЭБ.РФ и РФПИ получат по 25% в издательстве ""Просвещение""",0,0,trend,neutral,russia,0,67,3,получить издательство просвещение,SBER
2021-05-17,Сбербанк намерен участвовать в создании системы углеродных квот,0,0,trend,neutral,business,0,63,6,намеренный участвовать создание система углеродный квота,SBER
2021-05-17,"Сбербанк, ВЭБ.РФ и РФПИ получат по 25% в издательстве ""Просвещение""",0,0,trend,neutral,russia,0,67,3,получить издательство просвещение,SBER
2021-05-17,Сбербанк намерен участвовать в создании системы углеродных квот,0,0,trend,neutral,business,0,63,6,намеренный участвовать создание система углеродный квота,SBER
2021-05-31,"НПФ Сбербанка купит 100% акций НПФ ""Ренессанс пенсии""",-1,0,trend,down,business,0,53,5,нпф купить акция ренессанс пенсия,SBER
2021-06-22,"Сбербанк оказался владельцем 33,6% в калийном проекте Гуцериева",-1,0,trend,down,business,0,63,4,оказаться владелец калийный проект,SBER
2021-07-26,Сбербанк планирует стать углеродно-нейтральным к 2030 году,-1,0,trend,down,russia,0,58,5,планировать стать углеродно-нейтральный 2030 год,SBER
2021-07-26,Сбербанк планирует стать углеродно-нейтральным к 2030 году,-1,0,trend,down,russia,0,58,5,планировать стать углеродно-нейтральный 2030 год,SBER
2021-08-02,Сбербанк запустил в Москве спецпредложение по ипотеке на новостройки,0,0,trend,neutral,business,0,68,4,запустить спецпредложение ипотека новостройка,SBER
2021-08-02,Сбербанк запустил в Москве спецпредложение по ипотеке на новостройки,0,0,trend,neutral,business,0,68,4,запустить спецпредложение ипотека новостройка,SBER
2021-08-03,"""Яблоко"" обжалует исключение Шлосберга из списка на выборы в региональный парламент",1,0,trend,up,russia,0,83,7,яблоко обжаловать исключение список выбор региональный парламент,SBER
2021-08-02,Сбербанк запустил в Москве спецпредложение по ипотеке на новостройки,0,0,trend,neutral,business,0,68,4,запустить спецпредложение ипотека новостройка,SBER
2021-08-03,"""Яблоко"" обжалует исключение Шлосберга из списка на выборы в региональный парламент",1,0,trend,up,russia,0,83,7,яблоко обжаловать исключение список выбор региональный парламент,SBER
2021-08-03,"""Яблоко"" обжалует исключение Шлосберга из списка на выборы в региональный парламент",1,0,trend,up,russia,0,83,7,яблоко обжаловать исключение список выбор региональный парламент,SBER
2021-08-09,"Миноритарии ""Электрозавода"" попросили ЦБ проверить сделку со Сбером и АФК",1,0,trend,up,business,0,73,3,попросить проверить сделка,SBER
2021-08-09,"Миноритарии ""Электрозавода"" попросили ЦБ проверить сделку со Сбером и АФК",1,0,trend,up,business,0,73,3,попросить проверить сделка,SBER
2021-08-30,Шлосберг обжаловал в Верховном суде свое снятие с выборов в Госдуму,1,0,trend,up,russia,0,67,5,обжаловать верховный суд снятие выбор,SBER
2021-08-31,Челябинским студентам пообещали за прививку бесплатную подписку на сервисы Сбербанка,0,1,"trend,volatility",neutral_vol,russia,0,84,7,челябинский студент пообещать прививка бесплатный подписка сервис,SBER
2021-08-30,Шлосберг обжаловал в Верховном суде свое снятие с выборов в Госдуму,1,0,trend,up,russia,0,67,5,обжаловать верховный суд снятие выбор,SBER
2021-08-31,Челябинским студентам пообещали за прививку бесплатную подписку на сервисы Сбербанка,0,1,"trend,volatility",neutral_vol,russia,0,84,7,челябинский студент пообещать прививка бесплатный подписка сервис,SBER
2021-08-31,Челябинским студентам пообещали за прививку бесплатную подписку на сервисы Сбербанка,0,1,"trend,volatility",neutral_vol,russia,0,84,7,челябинский студент пообещать прививка бесплатный подписка сервис,SBER
2021-09-13,Индекс МосБиржи обновил максимум за счет бумаг нефтегазовых компаний и Сбербанка,-1,0,trend,down,business,0,80,8,индекс мосбиржи обновить максимум счет бумага нефтегазовый компания,SBER
2021-09-13,"Сбербанк не видит ""пузыря"" на рынке потребкредитования",-1,0,trend,down,business,0,54,4,видеть пузырь рынок потребкредитование,SBER
2021-09-13,"Сбербанк до конца года планирует разместить ""зеленые"" облигации",-1,0,trend,down,business,0,63,6,конец год планировать разместить зеленый облигация,SBER
2021-09-13,Индекс МосБиржи обновил максимум за счет бумаг нефтегазовых компаний и Сбербанка,-1,0,trend,down,business,0,80,8,индекс мосбиржи обновить максимум счет бумага нефтегазовый компания,SBER
2021-09-13,"Сбербанк не видит ""пузыря"" на рынке потребкредитования",-1,0,trend,down,business,0,54,4,видеть пузырь рынок потребкредитование,SBER
2021-09-13,"Сбербанк до конца года планирует разместить ""зеленые"" облигации",-1,0,trend,down,business,0,63,6,конец год планировать разместить зеленый облигация,SBER
2021-09-14,"СП Сбербанка и АФК купило производителя ""Кагоцела"" за рубль",1,0,trend,up,russia,0,59,3,купить производитель рубль,SBER
2021-09-13,Индекс МосБиржи обновил максимум за счет бумаг нефтегазовых компаний и Сбербанка,-1,0,trend,down,business,0,80,8,индекс мосбиржи обновить максимум счет бумага нефтегазовый компания,SBER
2021-09-13,"Сбербанк не видит ""пузыря"" на рынке потребкредитования",-1,0,trend,down,business,0,54,4,видеть пузырь рынок потребкредитование,SBER
2021-09-13,"Сбербанк до конца года планирует разместить ""зеленые"" облигации",-1,0,trend,down,business,0,63,6,конец год планировать разместить зеленый облигация,SBER
2021-09-14,"СП Сбербанка и АФК купило производителя ""Кагоцела"" за рубль",1,0,trend,up,russia,0,59,3,купить производитель рубль,SBER
2021-09-20,"Правительство посоветовало Сбербанку не увлекаться ""непрофилем""",1,0,trend,up,business,0,63,4,правительство посоветовать увлекаться непрофиль,SBER
2021-09-20,"Правительство посоветовало Сбербанку не увлекаться ""непрофилем""",1,0,trend,up,business,0,63,4,правительство посоветовать увлекаться непрофиль,SBER
2021-09-28,Вице-президент Сбербанка Ракова доставлена на допрос в МВД,1,0,trend,up,russia,0,58,3,вице-президент доставить допрос,SBER
2021-09-29,Управляющего директора Сбербанка Зака арестовали по подозрению в мошенничестве,1,1,"trend,volatility",up_vol,russia,0,78,5,управлять директор арестовать подозрение мошенничество,SBER
2021-09-29,Сбербанк нашел замену находящейся под следствием Раковой,1,1,"trend,volatility",up_vol,russia,0,56,5,найти замена находиться следствие раковый,SBER
2021-09-29,Думе предложили отложить на год решение о компенсации вкладов в Сбербанке СССР,1,1,"trend,volatility",up_vol,business,0,78,6,предложить отложить год решение компенсация вклад,SBER
2021-09-28,Вице-президент Сбербанка Ракова доставлена на допрос в МВД,1,0,trend,up,russia,0,58,3,вице-президент доставить допрос,SBER
2021-09-29,Управляющего директора Сбербанка Зака арестовали по подозрению в мошенничестве,1,1,"trend,volatility",up_vol,russia,0,78,5,управлять директор арестовать подозрение мошенничество,SBER
2021-09-29,Сбербанк нашел замену находящейся под следствием Раковой,1,1,"trend,volatility",up_vol,russia,0,56,5,найти замена находиться следствие раковый,SBER
2021-09-29,Думе предложили отложить на год решение о компенсации вкладов в Сбербанке СССР,1,1,"trend,volatility",up_vol,business,0,78,6,предложить отложить год решение компенсация вклад,SBER
2021-09-30,"Сбербанк сообщил, что содействует следствию по уголовному делу Раковой",0,0,trend,neutral,russia,0,70,6,сообщить содействовать следствие уголовный дело раковый,SBER
2021-10-25,"Украинская ""дочка"" Сбербанка опровергла слухи о планах сдачи банковской лицензии",0,0,trend,neutral,business,0,80,8,украинский дочка опровергнуть слух план сдача банковский лицензия,SBER
2021-10-25,"Украинская ""дочка"" Сбербанка опровергла слухи о планах сдачи банковской лицензии",0,0,trend,neutral,business,0,80,8,украинский дочка опровергнуть слух план сдача банковский лицензия,SBER
2021-10-27,Сбербанк до конца года изучит перспективы активов экосистемы,-1,0,trend,down,business,0,60,6,конец год изучить перспектива актив экосистема,SBER
2021-10-27,Сбербанк до конца года изучит перспективы активов экосистемы,-1,0,trend,down,business,0,60,6,конец год изучить перспектива актив экосистема,SBER
2021-11-01,"Украинская ""дочка"" Сбербанка сменит название на Международный резервный банк",0,0,trend,neutral,business,0,76,7,украинский дочка сменить название международный резервный банк,SBER
2021-11-02,"Сбербанк продаст несколько ""дочек"" в Европе на сумму около 500 млн евро",-1,0,trend,down,business,0,71,5,продать дочка сумма млн евро,SBER
2021-11-08,"Греф сообщил об активном поиске покупателя на украинскую ""дочку"" Сбербанка",-1,0,trend,down,business,0,74,6,сообщить активный поиск покупатель украинский дочка,SBER
2021-11-08,"Греф сообщил об активном поиске покупателя на украинскую ""дочку"" Сбербанка",-1,0,trend,down,business,0,74,6,сообщить активный поиск покупатель украинский дочка,SBER
2021-11-08,"Греф сообщил об активном поиске покупателя на украинскую ""дочку"" Сбербанка",-1,0,trend,down,business,0,74,6,сообщить активный поиск покупатель украинский дочка,SBER
2021-11-10,Сбербанк ожидает перетока во вклады части средств с текущих счетов,0,0,trend,neutral,business,0,66,7,ожидать переток вклад часть средство текущий счет,SBER
2021-11-10,Сбербанк дебютировал с зелеными бондами в день выступления Грефа в Глазго,0,0,trend,neutral,business,0,73,5,дебютировать зеленый бонд день выступление,SBER
2021-11-10,Сбербанк ожидает перетока во вклады части средств с текущих счетов,0,0,trend,neutral,business,0,66,7,ожидать переток вклад часть средство текущий счет,SBER
2021-11-10,Сбербанк дебютировал с зелеными бондами в день выступления Грефа в Глазго,0,0,trend,neutral,business,0,73,5,дебютировать зеленый бонд день выступление,SBER
2021-11-11,Головной офис Сбербанка переедет с улицы Вавилова на Кутузовский проспект,-1,1,"trend,volatility",down_vol,business,0,73,6,головной офис переехать улица кутузовский проспект,SBER
2021-11-11,Греф оценил годовой заработок Сбера от внедрения ИИ в 180-200 млрд рублей,-1,1,"trend,volatility",down_vol,business,0,73,6,оценить годовой заработок внедрение млрд рубль,SBER
2021-11-11,"Сбер продаст обратно ГПБ 36% ""МФ Технологии"", контролирующей 57% VK",-1,1,"trend,volatility",down_vol,business,0,67,5,продать обратно мф технология контролировать,SBER
2021-11-15,Петербуржец отсудил у Сбербанка почти 18 млн руб. за пропажу денег со счетов,-1,0,trend,down,russia,0,76,8,петербуржец отсудить почти млн руб пропажа деньга счет,SBER
2021-11-15,ВТБ вслед за Сбербанком повысит ставки по ипотеке на фоне ужесточения ДКП,-1,0,trend,down,business,0,73,6,вслед повысить ставка ипотека фон ужесточение,SBER
2021-11-15,Петербуржец отсудил у Сбербанка почти 18 млн руб. за пропажу денег со счетов,-1,0,trend,down,russia,0,76,8,петербуржец отсудить почти млн руб пропажа деньга счет,SBER
2021-11-15,ВТБ вслед за Сбербанком повысит ставки по ипотеке на фоне ужесточения ДКП,-1,0,trend,down,business,0,73,6,вслед повысить ставка ипотека фон ужесточение,SBER
2021-11-23,"Сбербанк продал ГПБ 36% ""МФ Технологии"", контролирующей 57,3% голосующих акций VK",-1,0,trend,down,business,0,81,6,продать мф технология контролировать голосовать акция,SBER
2021-11-23,"Сбербанк продал ГПБ 36% ""МФ Технологии"", контролирующей 57,3% голосующих акций VK",-1,0,trend,down,business,0,81,6,продать мф технология контролировать голосовать акция,SBER
2021-12-08,Сбербанк попросил продлить на 2022 г. возможность заочных годовых собраний,1,0,trend,up,business,0,74,8,попросить продлить 2022 г возможность заочный годовой собрание,SBER
2021-12-08,Сбербанк попросил продлить на 2022 г. возможность заочных годовых собраний,1,0,trend,up,business,0,74,8,попросить продлить 2022 г возможность заочный годовой собрание,SBER
2021-12-14,Сбербанк задумался о слиянии нескольких ключевых активов в сфере e-commerce,1,0,trend,up,business,0,75,5,задуматься слияние ключевой актив сфера,SBER
2021-12-14,"Сбербанк и VK договорились пойти в партнерстве ""еще дальше""",1,0,trend,up,business,0,59,5,договориться пойти партнерство еще далекий,SBER
2021-12-14,Сбербанк готовит к продаже часть бизнесов,1,0,trend,up,business,0,41,4,готовить продажа часть бизнес,SBER
2021-12-14,Сбербанк ждет замедления розничного кредитования в 2022 году до 10-12%,1,0,trend,up,business,0,70,6,ждать замедление розничный кредитование 2022 год,SBER
2021-12-14,Сбербанк не закладывает риск военного конфликта РФ с Украиной в базовом сценарии,1,0,trend,up,business,0,80,6,закладывать риск военный конфликт базовый сценарий,SBER
2021-12-14,"Сбербанк ждет, что депозиты физлиц в 2022 году вырастут на 6-8%",1,0,trend,up,business,0,63,6,ждать депозит физлицо 2022 год вырасти,SBER
2021-12-17,Сбербанк и НМГ создали СП по управлению правами на спортивные события,-1,0,trend,down,business,0,69,5,создать управление право спортивный событие,SBER
2021-12-27,Бывший офис Сбербанка на Сретенке продан почти за 487 млн рублей,-1,0,trend,down,moscow,0,64,6,бывший офис продать почти млн рубль,SBER
2021-12-27,Сбербанк планирует провести в январе сбор заявок на три выпуска бондов,-1,0,trend,down,business,0,70,7,планировать провести январь сбор заявка выпуск бонд,SBER
2022-01-19,Сбербанк раскрыл планы по выкупу своих акций для программы мотивации сотрудников,1,0,trend,up,business,0,80,7,раскрыть план выкуп акция программа мотивация сотрудник,SBER
2022-01-19,Сбербанк раскрыл планы по выкупу своих акций для программы мотивации сотрудников,1,0,trend,up,business,0,80,7,раскрыть план выкуп акция программа мотивация сотрудник,SBER
2022-02-01,Греф пообещал в марте определить уровень дивидендов Сбера за 2021 год,-1,0,trend,down,business,0,69,7,пообещать март определить уровень дивиденд 2021 год,SBER
2022-02-01,Греф пообещал в марте определить уровень дивидендов Сбера за 2021 год,-1,0,trend,down,business,0,69,7,пообещать март определить уровень дивиденд 2021 год,SBER
2022-02-01,Греф пообещал в марте определить уровень дивидендов Сбера за 2021 год,-1,0,trend,down,business,0,69,7,пообещать март определить уровень дивиденд 2021 год,SBER
2022-02-09,Экс-глава ЦБ Игнатьев впервые с 2000 г. не вошел в список кандидатов в набсовет Сбербанка,-1,0,trend,down,russia,0,89,7,впервые 2000 г войти список кандидат набсовет,SBER
2022-02-14,"Греф ""исключительно положительно"" оценил замену Игнатьева Швецовым в набсовете Сбербанка",1,1,"trend,volatility",up_vol,business,0,88,5,исключительно положительно оценить замена набсовет,SBER
2022-02-14,"Греф ""исключительно положительно"" оценил замену Игнатьева Швецовым в набсовете Сбербанка",1,1,"trend,volatility",up_vol,business,0,88,5,исключительно положительно оценить замена набсовет,SBER
2022-02-14,"Греф ""исключительно положительно"" оценил замену Игнатьева Швецовым в набсовете Сбербанка",1,1,"trend,volatility",up_vol,business,0,88,5,исключительно положительно оценить замена набсовет,SBER
2022-02-21,"Х5 обсуждает продажу Сбербанку своего онлайн-гипермаркета ""Перекресток Впрок""",-1,0,trend,down,business,0,77,4,обсуждать продажа онлайн-гипермаркет перекресток,SBER
2022-02-21,"Х5 обсуждает продажу Сбербанку своего онлайн-гипермаркета ""Перекресток Впрок""",-1,0,trend,down,business,0,77,4,обсуждать продажа онлайн-гипермаркет перекресток,SBER
2022-02-24,"США вводят санкции против Сбербанка, ВТБ, Совкомбанка и ""Открытия""",1,0,trend,up,business,-1,66,3,вводить санкция открытие,SBER
2022-02-24,"Сбербанк заверил, что все желающие смогут снять наличные",1,0,trend,up,business,0,56,5,заверить желать смочь снять наличные,SBER
2022-02-24,"США вводят санкции против Сбербанка, ВТБ, Совкомбанка и ""Открытия""",1,0,trend,up,business,-1,66,3,вводить санкция открытие,SBER
2022-02-24,"Сбербанк заверил, что все желающие смогут снять наличные",1,0,trend,up,business,0,56,5,заверить желать смочь снять наличные,SBER
2022-02-24,"""Дочка"" Сбербанка в Чехии остановила работу отделений после нападений",1,0,trend,up,business,0,69,5,дочка остановить работа отделение нападение,SBER
2022-02-24,"Источник сообщил, что Хасис ушел из Сбербанка раньше срока",1,0,trend,up,business,0,58,5,источник сообщить уйти ранний срок,SBER
2022-03-30,"Сбербанк продал контроль в ""Сбер Управление Активами"" и ""Сбер Фонды Недвижимости""",1,1,"trend,volatility",up_vol,business,0,81,3,продать контроль фонд,SBER
2022-03-30,"Сбербанк продал контроль в ""Сбер Управление Активами"" и ""Сбер Фонды Недвижимости""",1,1,"trend,volatility",up_vol,business,0,81,3,продать контроль фонд,SBER
2022-03-31,Сбербанк закроет лондонское подразделение,1,0,trend,up,business,0,41,3,закрыть лондонский подразделение,SBER
2022-03-31,Производитель энергосберегающего оборудования Danfoss уйдет из РФ и Белоруссии,1,0,trend,up,world,0,78,4,производитель энергосберегающий оборудование уйти,SBER
2022-04-04,В США задумались об ужесточении санкций против Сбербанка,-1,0,trend,down,business,0,56,3,задуматься ужесточение санкция,SBER
2022-04-04,Сбер будет выдавать льготную ипотеку по ставке ниже 12%,-1,0,trend,down,russia,0,55,5,выдавать льготный ипотека ставка низкий,SBER
2022-04-04,В США задумались об ужесточении санкций против Сбербанка,-1,0,trend,down,business,0,56,3,задуматься ужесточение санкция,SBER
2022-04-04,Сбер будет выдавать льготную ипотеку по ставке ниже 12%,-1,0,trend,down,russia,0,55,5,выдавать льготный ипотека ставка низкий,SBER
2022-04-05,"США включили в санкционные списки ""дочки"" Сбербанка на Украине и в Казахстане",-1,0,trend,down,business,0,77,5,включить санкционный список дочка сбербанк,SBER
2022-04-05,США дали одну неделю для завершения операций со Сбербанком,-1,0,trend,down,world,0,58,4,дать неделя завершение операция,SBER
2022-04-05,"Великобритания ввела новые санкции против группы бизнесменов, Сбербанка и МКБ",-1,0,trend,down,business,-1,77,5,ввести новый санкция группа бизнесмен,SBER
2022-04-05,"В Сбербанке сочли, что новые санкции США существенно не повлияют на его работу",-1,0,trend,down,business,-1,78,6,счесть новый санкция существенно повлиять работа,SBER
2022-04-05,"""Сбермаркет"" за год подключил к доставке 5,2 тыс. магазинов ""Магнита""",-1,0,trend,down,business,0,69,5,год подключить доставка тыс магазин,SBER
2022-04-05,Сбербанк и Альфа-банк попадают под блокирующие санкции США,-1,0,trend,down,business,-1,58,3,попадать блокировать санкция,SBER
2022-04-04,В США задумались об ужесточении санкций против Сбербанка,-1,0,trend,down,business,0,56,3,задуматься ужесточение санкция,SBER
2022-04-04,Сбер будет выдавать льготную ипотеку по ставке ниже 12%,-1,0,trend,down,russia,0,55,5,выдавать льготный ипотека ставка низкий,SBER
2022-04-05,"США включили в санкционные списки ""дочки"" Сбербанка на Украине и в Казахстане",-1,0,trend,down,business,0,77,5,включить санкционный список дочка сбербанк,SBER
2022-04-05,США дали одну неделю для завершения операций со Сбербанком,-1,0,trend,down,world,0,58,4,дать неделя завершение операция,SBER
